Date,Product,Region,Radio Contribution,TV Contribution,Social Contribution,Search Contribution,Website Contribution,Store Contribution,Radio Spend,TV Spend,Social Spend,Search Spend,Website Spend,Store Spend,Total Sales,Total Investment,Impact
09-07-2023,Product C,Region 1,1507.456794,3612.305898,1872.985784,1357.510653,2846.621943,3469.38535,1552.039941,691.8178545,1170.636884,1547.806056,1017.401305,586.9408131,9902.13613,6566.642854,8099.623569
09-07-2023,Product C,Region 2,1862.683225,3583.39139,1461.290249,4028.393874,3178.942119,4218.431712,1781.504553,1681.955494,605.6606325,1307.74421,806.5024669,1002.707624,19301.72466,7186.074981,11147.05759
09-07-2023,Product C,Region 3,3442.255059,4632.683576,3691.21148,4041.814955,3070.360679,2872.97237,590.854185,881.8052714,551.480379,1238.180478,1053.782945,814.227119,15209.91712,5130.330378,16620.96774
16-07-2023,Product A,Region 1,2220.533796,2149.425905,1581.679524,2240.843768,2257.857957,1276.990818,1345.300542,1708.649307,1702.21354,1697.179585,1365.407052,768.5933316,16596.20755,8587.343358,3139.98841
16-07-2023,Product A,Region 2,4013.248198,2210.22943,3258.533065,2604.787878,4465.953835,2708.770291,1961.947227,654.1643761,1969.033671,650.9928469,862.4854767,1187.762061,18735.87706,7286.385659,11975.13704
16-07-2023,Product A,Region 3,4056.889621,1958.733468,3281.104644,2602.487402,1135.935872,4887.766293,1916.413551,1106.039244,866.8776735,1653.563418,995.4962747,634.4042642,17881.77546,7172.794425,10750.12287
16-07-2023,Product B,Region 1,2692.157312,2603.840392,1684.947394,4353.466652,4764.559722,4511.017436,1432.335251,717.0666008,1789.550621,1693.672387,500.9984489,1085.792203,17059.21118,7219.415512,13390.5734
16-07-2023,Product B,Region 2,2651.163906,2916.613065,3725.59726,1974.341193,4972.791862,4626.078341,1853.696326,657.0409485,1589.149655,745.1055916,1898.940089,1452.058506,16533.60191,8195.991117,12670.59451
16-07-2023,Product B,Region 3,4587.878171,2631.094482,2389.937743,1340.590931,2171.342665,4281.704709,1679.838718,896.0516203,1552.470777,789.7446418,1272.32759,1522.25182,19353.92956,7712.685166,9689.863535
16-07-2023,Product C,Region 1,4492.207174,4824.267299,4428.421249,4567.917989,4604.969513,3097.531481,1908.315562,726.7437161,838.0210537,1279.503453,1910.892467,1984.380227,11464.93354,8647.856478,17367.45823
16-07-2023,Product C,Region 2,4251.370444,4984.398783,1853.924599,2432.168521,3737.576895,3633.119864,1328.091091,1131.497341,1564.918611,659.4525846,1036.962776,1352.359008,18681.25335,7073.281412,13819.27769
16-07-2023,Product C,Region 3,2666.56802,3214.34319,1331.194663,3879.784117,3472.528609,2344.483782,1497.194001,630.7021552,1846.588503,1057.364047,1585.240374,642.5885568,14228.29684,7259.677636,9649.224745
23-07-2023,Product A,Region 1,2555.351048,1911.851608,1159.147091,1030.589699,4212.089957,1232.97017,810.0766944,1818.054766,1790.814116,1789.987604,1561.454743,1672.098298,9522.090761,9442.486222,2659.513351
23-07-2023,Product A,Region 2,1413.862396,3491.665321,1593.202366,3822.939797,1429.451488,4781.576027,826.0291679,610.2520102,1535.053572,1863.924905,1291.555235,565.6943841,9865.063082,6692.509274,9840.188122
23-07-2023,Product A,Region 3,1187.592616,1435.723118,3009.498848,3392.622017,3998.599768,2544.890328,659.372971,1996.149201,1915.654174,1587.174874,1681.058199,1841.845707,11079.52555,9681.255126,5887.671569
23-07-2023,Product B,Region 1,2631.969366,2673.067097,1972.505747,2368.412956,4754.589545,4034.319751,736.2324392,569.1248229,1881.78981,1976.996488,904.3121724,1973.772449,18032.10792,8042.228181,10392.63628
23-07-2023,Product B,Region 2,1182.202414,2149.724546,4392.496309,1440.127878,1301.954241,4270.374204,1581.876565,1761.474801,571.2104295,720.5503493,1785.352758,1364.312558,6035.28277,7784.77746,6952.102132
23-07-2023,Product B,Region 3,3618.580651,1353.561877,3548.389015,2424.016064,4925.409238,4112.304152,1628.81575,1869.084732,1515.953212,951.0476422,512.7331022,1782.748564,15066.48471,8260.383002,11721.878
23-07-2023,Product C,Region 1,3813.720688,3182.87314,3262.310582,4587.901991,1813.256091,3416.057453,873.4782461,1946.009337,580.1983986,927.256588,1768.275117,1888.116636,12173.35542,7983.334323,12092.78562
23-07-2023,Product C,Region 2,3432.670151,2978.376855,1199.277653,3671.225955,2910.472179,4596.817208,523.0289283,716.5132617,679.7984102,1038.28471,940.2423618,1134.977562,17361.45893,5032.845234,13755.99477
23-07-2023,Product C,Region 3,1547.131862,1149.257335,4604.701873,2274.873871,1057.768697,4734.848095,992.9098149,1321.242538,1254.65174,593.7488186,1057.184399,1791.748448,7740.035647,7011.485759,8357.095975
30-07-2023,Product A,Region 1,2553.782832,1624.133509,3377.860062,1684.290437,1863.553093,3233.329069,550.6632936,817.4257689,1631.527903,1603.789812,964.7037131,1175.178372,10627.5274,6743.288862,7593.660139
30-07-2023,Product A,Region 2,3910.346833,1536.178362,4387.285487,3255.50969,1955.664064,4670.687757,1531.979055,1311.211009,981.3569882,1780.663476,1588.646081,1668.699887,5155.00076,8862.556496,10853.1157
30-07-2023,Product A,Region 3,2914.024592,4697.522324,4365.976106,1873.909528,2503.216326,4353.425329,1528.441192,1094.18605,1938.432794,1350.012406,652.8730524,1236.696677,12890.11352,7800.642171,12907.43203
30-07-2023,Product B,Region 1,1177.879905,2724.547104,1615.8324,1849.816294,4628.404419,1350.234235,1466.766125,615.6750619,1300.717147,735.3765177,713.803664,1943.847844,6004.664188,6776.18636,6570.527996
30-07-2023,Product B,Region 2,1764.815517,2078.386779,4744.170499,1653.732871,2329.012212,2810.278388,1628.698452,1387.133659,1367.210871,1178.829447,1020.754088,563.320233,7269.559452,7145.94675,8234.449516
30-07-2023,Product B,Region 3,1333.692919,2767.537886,4701.9532,2953.901831,4058.46469,2507.804453,1092.997945,540.0049157,1294.451667,1986.063115,1129.257869,1391.820327,18926.81744,7434.595839,10888.75914
30-07-2023,Product C,Region 1,1032.76075,1869.995157,3946.244052,3279.889751,2250.798367,4737.565276,1505.435209,734.5022167,1133.223312,881.8605613,1971.822033,1357.038201,10674.45164,7583.881532,9533.37182
30-07-2023,Product C,Region 2,4274.011188,3458.415726,3050.789998,2306.025307,3950.053903,3903.318747,862.5042043,1399.228568,651.3521469,1561.577441,1116.491689,1340.639434,10823.79141,6931.793484,14010.82138
30-07-2023,Product C,Region 3,4687.284669,2923.260252,1352.802841,3373.119641,3632.642667,2829.432604,1555.19715,1907.03084,749.3430314,1694.498971,1475.379888,1223.04236,8406.589288,8604.492241,10194.05043
06-08-2023,Product A,Region 1,2543.784563,3006.752443,4298.342998,3435.133117,4862.868396,2657.878827,729.7910706,547.5239706,1397.689506,1208.239607,1765.783825,1473.643011,13852.35622,7122.670991,13682.08935
06-08-2023,Product A,Region 2,1427.895438,4734.57025,3811.02938,4926.719955,2840.049533,4628.378751,1148.381904,1862.016979,628.2444863,937.4673686,958.6491743,797.6551954,11500.93899,6332.415107,16036.2282
06-08-2023,Product A,Region 3,2703.754852,3662.698177,4223.888842,3317.212708,4642.654049,3090.414872,1003.640253,590.8796754,900.264784,587.3562292,1740.967768,1074.197547,8919.921758,5897.306257,15743.31724
06-08-2023,Product B,Region 1,2132.471258,1041.504007,3085.459047,1656.001526,4154.030771,1771.184759,1620.925073,1257.976775,1824.826834,1358.740047,756.8817571,578.4902684,11913.26957,7397.840753,6442.810616
06-08-2023,Product B,Region 2,1251.316154,2702.861177,3466.992011,2790.46329,4634.644772,2355.657571,1642.03234,1351.436691,575.2525887,988.380498,736.872576,1971.669277,17173.0065,7265.643971,9936.291004
06-08-2023,Product B,Region 3,4202.543911,2225.126694,4955.505111,1782.82896,4579.88258,1509.117622,1991.763672,683.6006027,1989.871583,1431.4491,606.3720686,812.3897757,10187.26427,7515.446801,11739.55808
06-08-2023,Product C,Region 1,4841.926781,4614.226805,3741.671997,3596.277976,4211.204026,1702.056004,833.2809404,1446.322932,952.5871829,1199.058251,1584.636849,784.1270058,11711.55673,6800.013161,15907.35043
06-08-2023,Product C,Region 2,3478.179018,1818.857283,1742.609244,1378.978976,1645.765242,3776.437856,1580.061888,1678.416514,542.178833,710.2872878,1592.028499,1923.656475,14262.24298,8026.629498,5814.198121
06-08-2023,Product C,Region 3,3236.978297,1302.236313,1584.635376,3500.885794,4177.414834,4563.596591,1417.643395,1198.327181,924.6446422,1565.890862,792.9223174,781.1181254,18799.08309,6680.546523,11685.20068
13-08-2023,Product A,Region 1,1150.808149,2429.895209,2851.993993,3254.973222,2228.617148,3157.039516,1670.617388,1359.355558,1325.830795,1042.934452,987.3883586,1243.427441,8384.583408,7629.553994,7443.773243
13-08-2023,Product A,Region 2,2768.872639,4155.538793,4743.284688,4122.019803,1851.098893,2878.351356,1282.135614,905.4625988,1032.19998,606.6086887,810.3401626,816.606607,10880.66631,5453.353651,15065.81252
13-08-2023,Product A,Region 3,2787.90154,3494.342085,2685.196406,3448.661063,3891.966556,1396.525105,1203.210514,524.7840264,1539.093519,701.0952472,1297.604552,1030.566898,8017.073237,6296.354757,11408.238
13-08-2023,Product B,Region 1,2525.307221,2410.928306,3787.728392,2517.37359,2463.326833,4511.622445,1821.166653,690.779129,1464.882027,732.2905604,658.0383998,1378.589316,10185.97956,6745.746084,11470.5407
13-08-2023,Product B,Region 2,1306.834939,4949.258546,2857.937434,3817.663949,2093.089124,1180.699027,1959.867644,1711.21153,1473.054437,1542.11311,1173.816647,636.8494625,16354.33705,8496.912829,7708.57019
13-08-2023,Product B,Region 3,1513.082231,4537.538204,1454.700837,3548.608058,4833.749039,4264.293767,658.977001,846.2671561,515.7713454,1878.112402,1754.246342,1440.418255,6724.460901,7093.792502,13058.17963
13-08-2023,Product C,Region 1,3298.376397,3991.047536,3880.269767,2929.366153,2429.314346,4309.711033,964.231455,523.7487968,1685.389299,673.6031943,1347.808682,1493.99013,17836.13985,6688.771557,14149.31368
13-08-2023,Product C,Region 2,3806.885,1991.846762,4072.655734,1432.728993,3244.656962,1191.661666,1894.353202,1415.175504,1716.033669,857.1642845,920.2033689,1956.004604,18165.9152,8758.934632,6981.500485
13-08-2023,Product C,Region 3,3756.338987,2117.666766,3709.282191,1299.330746,4147.331494,2601.212907,762.2813896,1875.883617,706.8130957,1459.439373,1941.230581,500.81181,14376.44382,7246.459867,10384.70322
20-08-2023,Product A,Region 1,1331.263217,4346.471863,1480.536607,2417.890692,1879.251094,4276.23199,973.2424559,1741.161873,591.5194771,758.315873,848.4741996,1027.455159,14754.70091,5940.169038,9791.476424
20-08-2023,Product A,Region 2,2825.567393,4837.297411,1021.491029,1969.145471,2004.516823,4580.603522,1937.547613,701.7388682,1034.621327,1237.613295,925.6212327,556.4513947,13202.95083,6393.593731,10845.02792
20-08-2023,Product A,Region 3,2695.488702,4481.957451,1471.34472,4495.094354,1363.770502,2320.996362,723.6101967,1607.643544,619.213153,756.5688895,1890.591771,1768.712258,10964.41431,7366.339813,9462.312278
20-08-2023,Product B,Region 1,3053.11898,2481.917734,2130.989915,2923.915729,4202.19742,2415.271194,976.9516388,517.1797208,1846.609749,678.4393312,874.1345696,733.4808545,19771.36322,5626.795864,11580.61511
20-08-2023,Product B,Region 2,1175.43883,3158.619936,2252.72327,1049.754288,4028.220061,1144.06902,1221.170903,1014.170091,1027.909,1290.291966,1836.396321,1214.279124,6228.52015,7604.217405,5204.608
20-08-2023,Product B,Region 3,3581.642256,3087.604533,2072.268106,2431.394616,1917.367766,2303.232535,1291.099291,1155.540874,991.8414986,740.2702477,726.9485592,538.3216913,14637.10493,5444.022162,9949.48765
20-08-2023,Product C,Region 1,1591.924359,2967.154145,1786.147364,1161.148142,4256.803175,4384.535228,1767.566529,547.5420933,946.621169,1529.258118,1173.006211,574.9817589,18159.20066,6538.975879,9608.736534
20-08-2023,Product C,Region 2,2544.216396,3388.254804,4604.153106,2154.00228,1111.815383,1763.209836,1587.106806,1021.365825,1867.962269,1593.768428,952.0078532,1590.638441,10151.57621,8612.849621,6952.802184
20-08-2023,Product C,Region 3,3687.454649,1157.034176,4939.71475,1895.890658,1387.195831,1742.506776,1738.444572,1945.482279,932.9908328,745.1252635,1466.842885,1890.415118,15130.41233,8719.30095,6090.495891
27-08-2023,Product A,Region 1,1905.587358,4540.881541,3698.754109,4215.105459,2286.898337,1902.477219,1509.986477,1165.498964,506.5967795,1602.052379,1425.18002,1211.461243,8893.004788,7420.775863,11128.92816
27-08-2023,Product A,Region 2,2022.717281,3227.583968,4639.383,1549.715463,4441.790365,4987.894551,1201.14986,544.5873077,1543.61108,1727.140786,1309.95901,1039.173529,7852.062738,7365.621572,13503.46306
27-08-2023,Product A,Region 3,3884.567408,2772.17015,1941.103222,3646.648691,4611.503849,1159.355291,1411.745716,903.3558225,1409.504431,1260.822424,943.8439129,1933.653259,5523.203518,7862.925566,10152.42305
27-08-2023,Product B,Region 1,3862.843712,2100.612098,4484.772543,1413.890605,3169.055199,3694.425826,573.9517986,1070.353386,869.0823828,1405.586547,881.1281655,1765.854024,10329.30499,6565.956304,12159.64368
27-08-2023,Product B,Region 2,4119.161133,4294.289783,4768.319618,1675.594829,2610.206182,3435.498201,1949.33158,1769.527092,798.9258796,844.4347302,843.801059,1373.947298,15523.73206,7579.967639,13323.10211
27-08-2023,Product B,Region 3,2760.591886,1137.213817,1034.031024,3615.666127,4916.336639,4339.495556,1581.06834,1663.150816,1193.017879,1349.493079,1178.869877,1501.332441,12572.34667,8466.932432,9336.402616
27-08-2023,Product C,Region 1,2653.631522,3536.565954,3816.606721,3176.681437,3499.446717,1087.406908,1053.072745,1280.102774,1102.431469,1782.513647,1331.245584,1240.551093,7366.275215,7789.917313,9980.421947
27-08-2023,Product C,Region 2,1486.634388,4565.793077,4502.046693,4753.171124,3136.524233,1258.826328,752.010824,1626.945128,926.2001656,635.8905802,1802.81179,1897.808184,15912.1483,7641.666672,12061.32917
27-08-2023,Product C,Region 3,2152.92476,1547.698642,3394.881668,2441.986406,3834.524702,3918.328689,1924.939638,1719.008341,1458.612193,580.8615801,764.6312372,1281.388152,10015.90361,7729.441142,9560.903727
03-09-2023,Product A,Region 1,1705.445674,2825.782337,4238.28629,3932.311116,4304.35111,1571.792516,859.7901974,1789.719545,976.7230712,1041.010153,546.5064935,1470.705635,5529.140774,6684.455096,11893.51395
03-09-2023,Product A,Region 2,1786.4907,4899.500252,4099.482779,1018.996923,4273.462157,1696.617661,647.4149126,754.0208415,870.775228,557.1333229,823.9430287,1611.810414,9243.136921,5265.097747,12509.45272
03-09-2023,Product A,Region 3,3248.255259,3663.440735,3705.971449,4500.899511,2400.107537,1549.831227,1198.290827,1364.905926,706.0760123,713.1405985,1539.673383,1157.300521,7841.914675,6679.387268,12389.11845
03-09-2023,Product B,Region 1,2801.730965,4664.468177,2915.004585,4887.01442,1385.460469,2705.306693,1540.752848,1498.808474,1378.31864,856.7506016,1878.942983,1355.802572,14815.67682,8509.376119,10849.60919
03-09-2023,Product B,Region 2,2903.267468,3939.81983,1379.341571,2518.668975,1439.087282,4745.177357,939.5572952,1006.936645,1630.051445,994.9275155,1157.999234,1889.71401,7055.963721,7619.186145,9306.176338
03-09-2023,Product B,Region 3,4745.146345,2123.571382,1011.262317,2673.367079,2658.621212,2642.198913,768.1344141,1456.138386,1197.479365,1677.978547,1929.291932,788.8536066,5741.173631,7817.876249,8036.290998
03-09-2023,Product C,Region 1,4902.072617,3992.405207,1655.18957,1084.243974,2802.552385,4857.044846,1097.57563,1375.115011,1952.84437,851.3387724,868.186706,1353.020771,13884.89293,7498.08126,11795.42734
03-09-2023,Product C,Region 2,2318.124412,4887.673877,4581.446221,4606.773924,2891.282971,3707.789156,1253.77308,793.0693268,1885.411075,819.3073019,1688.627599,1711.868058,14563.30888,8152.056441,14841.03412
03-09-2023,Product C,Region 3,3087.053992,4399.703585,3786.844592,1199.822311,1148.164426,1332.872802,629.0551404,699.9869943,861.060697,1631.737244,1489.161451,1122.619638,15911.12083,6433.621165,8520.840542
10-09-2023,Product A,Region 1,1359.168025,1819.305122,3145.701151,1996.357546,2600.824491,3532.383968,1390.038585,1294.193639,1537.458796,1533.528366,1558.519383,1062.393142,6952.95464,8376.131911,6077.608391
10-09-2023,Product A,Region 2,4620.377368,4545.886502,3089.179907,2783.077125,1817.553471,4423.548531,642.8875574,740.2179733,724.6501505,1613.330127,1116.660174,1689.571012,5124.589551,6527.316994,14752.30591
10-09-2023,Product A,Region 3,1563.471166,3662.36802,3928.583745,4971.316796,2877.96512,1880.106741,1099.669039,908.7657472,971.2740887,1351.683973,999.5655171,1482.336987,9857.688777,6813.295352,12070.51624
10-09-2023,Product B,Region 1,1018.456695,4364.111338,1402.972101,3091.554665,2253.611847,3199.382301,1127.618156,1044.739382,1688.872342,1880.542494,1434.348498,1068.092635,15066.75251,8244.213507,7085.87544
10-09-2023,Product B,Region 2,4062.874143,4184.817953,2533.532056,1040.016162,2073.620045,3935.993026,1702.858971,1715.215583,1745.992885,1045.361079,517.4727365,1950.964034,5110.957692,8677.865288,9152.988097
10-09-2023,Product B,Region 3,3399.01579,2240.858901,2180.12445,1287.564996,4759.138146,1487.150972,1229.183198,985.4217575,730.6643189,1621.84529,1962.318777,1181.982343,19316.22743,7711.415685,7642.437571
10-09-2023,Product C,Region 1,4390.401271,1576.94271,3649.579614,3916.44384,2092.029639,3281.943664,1040.265582,1129.478008,1954.712373,1910.541584,1328.22539,1801.95157,14056.0302,9165.174507,9742.166232
10-09-2023,Product C,Region 2,4891.286019,3958.228314,1843.148484,3910.90913,2688.015851,4680.718264,1270.225487,1281.984183,1519.338874,1714.047992,897.2753378,1237.090167,10851.92769,7919.962041,14052.34402
10-09-2023,Product C,Region 3,4960.175749,1318.347151,3637.728062,1569.61999,1294.131787,1851.594332,1314.168377,819.4784035,1360.939881,712.5009128,1579.695975,1057.30707,19470.93171,6844.090619,7787.506451
17-09-2023,Product A,Region 1,1658.725486,3629.796899,3873.992016,1586.625747,3884.876306,3948.249152,1482.296004,1940.957363,769.367858,923.6656695,1178.692893,1170.79328,10212.40463,7465.773067,11116.49254
17-09-2023,Product A,Region 2,2584.718499,1249.321087,2155.5318,3153.997679,2604.563794,2628.063694,678.9584475,1140.932718,1123.817469,1369.944339,1571.821344,750.1189507,10125.84715,6635.593268,7740.603285
17-09-2023,Product A,Region 3,3405.526071,1084.210596,3756.290703,3944.207323,3582.079013,2115.565715,1044.647044,856.4052315,600.2691456,636.6874991,878.4405345,1662.807873,16248.30122,5679.257328,12208.62209
17-09-2023,Product B,Region 1,4337.678549,2844.066833,2767.650245,1983.163209,2800.061954,1942.601283,1212.650148,529.6399546,918.8973165,1227.500083,1604.141682,1038.296766,11461.40026,6531.125949,10144.09612
17-09-2023,Product B,Region 2,1463.829405,3944.913495,1135.232024,2710.199489,2627.638417,1653.350279,1264.114211,1758.703682,1957.817606,733.939628,1208.442115,1422.462913,12925.25302,8345.480154,5189.682955
17-09-2023,Product B,Region 3,2443.155597,2036.086051,3402.918947,4561.549584,3872.889599,2793.977013,1170.670625,718.7156135,1504.682751,1940.076883,517.4135755,915.8643152,9424.518062,6767.423763,12343.15303
17-09-2023,Product C,Region 1,2168.170446,2044.700297,2233.470543,4599.618113,3926.151861,4436.111444,979.6018717,871.1691583,1518.514085,1900.105617,518.0289313,884.5332806,14387.99677,6671.952945,12736.26976
17-09-2023,Product C,Region 2,3352.487721,2580.243354,3079.378811,1999.287074,3186.291494,1329.688061,1519.270388,1506.061465,1679.997037,922.5218023,1289.162064,596.2039022,15308.37467,7513.216659,8014.159855
17-09-2023,Product C,Region 3,4392.479477,2720.995204,3199.57193,1309.350799,4671.48708,4479.29909,672.1782344,1304.195752,1500.282005,1106.82413,815.8255078,926.7052137,11397.92969,6326.010842,14447.17274
24-09-2023,Product A,Region 1,4429.015281,4150.090122,1504.287925,1385.286528,1863.659397,2239.409141,746.6468466,1732.759571,1345.760551,812.5480869,1900.811725,1317.036517,15581.21178,7855.563297,7716.185098
24-09-2023,Product A,Region 2,1960.01031,1016.491562,4740.760944,2400.971068,1170.860978,3890.213331,1251.62841,1940.058971,1201.172188,1524.10536,1340.736996,601.6025664,11288.46424,7859.30449,7320.003703
24-09-2023,Product A,Region 3,2728.351643,4410.822676,3325.761322,1024.597554,2227.380941,3069.666626,966.3467223,1712.933939,725.4921111,1189.521342,964.5168466,713.2654975,7939.589398,6272.076458,10514.5043
24-09-2023,Product B,Region 1,2295.361308,1731.700371,4400.471725,3860.692153,1069.546952,2148.107612,571.2805563,723.96692,1902.451665,505.3611936,1945.039724,958.9760059,14346.01023,6607.076064,8898.804058
24-09-2023,Product B,Region 2,4953.385079,4907.386776,2524.284093,3181.447352,2668.751532,3552.5377,911.6938496,1499.299511,993.9376017,1890.565484,1892.310157,540.3759614,16113.7371,7728.182565,14059.60997
24-09-2023,Product B,Region 3,1461.577623,4042.90782,1692.543579,4713.128965,4633.050573,1080.947197,1836.347697,509.9134419,1690.954669,1509.956775,1275.559621,1707.53576,5813.751866,8530.267963,9093.887794
24-09-2023,Product C,Region 1,3719.349404,1841.852712,3622.433992,2874.383927,1757.639068,4030.101579,1910.148736,1501.725181,1429.960828,1438.840472,1468.160075,1123.078487,10021.70504,8871.913779,8973.846902
24-09-2023,Product C,Region 2,4003.410295,2539.869175,2767.036398,4040.0139,3035.806579,3605.377579,822.8689387,596.8722156,983.8408259,1803.487936,648.4277184,1352.24886,15332.01531,6207.746495,13783.76743
24-09-2023,Product C,Region 3,3745.779353,2745.456974,4192.756107,3528.003746,3696.592652,2787.482784,1520.559253,522.1341426,1218.360687,1206.394612,1372.427329,1150.665383,13520.80952,6990.541407,13705.53021
01-10-2023,Product A,Region 1,1601.305722,2608.756271,3402.559238,4948.171684,4768.576869,4220.26119,846.9184751,887.4095907,1203.020789,1562.48992,1710.824551,1343.951161,9490.835926,7554.614486,13995.01649
01-10-2023,Product A,Region 2,4803.388642,1314.911793,2798.909313,4544.262432,4126.859324,4887.308881,1361.112325,1027.406334,1929.162448,823.2977195,1908.908947,1543.854612,15684.90383,8593.742384,13881.898
01-10-2023,Product A,Region 3,1914.625633,2175.360076,2967.169418,1791.366702,1540.509694,2271.296822,1183.546715,896.2287548,579.6463611,730.3591646,1547.949494,685.6419675,18260.20882,5623.372457,7036.955887
01-10-2023,Product B,Region 1,2913.915003,1239.157284,2617.588148,1159.346303,2712.3207,2231.796238,831.7265486,1599.632987,1623.968186,1485.496951,1230.765472,1750.323536,8877.531769,8521.91368,4352.209996
01-10-2023,Product B,Region 2,2050.404283,2924.579017,2530.144036,4088.250977,1524.127417,2129.577167,1874.182458,984.1199953,1835.509148,1926.634875,1164.586862,944.5477082,10411.84885,8729.581046,6517.501851
01-10-2023,Product B,Region 3,4793.122656,3003.055777,1707.766045,3215.307787,4009.314179,1187.894817,1212.322695,1279.42741,1083.792113,810.8055431,1878.170983,1413.72703,11073.76466,7678.245773,10238.21549
01-10-2023,Product C,Region 1,2599.957475,3117.408322,2027.208314,3106.223075,4006.083527,3234.427514,1468.811919,1149.182128,1654.889514,504.5504814,1566.24922,1253.100399,6090.838067,7596.783661,10494.52457
01-10-2023,Product C,Region 2,1785.086056,3018.023908,3530.369684,1614.927883,1752.297752,3129.214812,584.2657209,1942.990165,1670.295349,1737.113654,877.2820923,547.3328717,8544.032023,7359.279853,7470.640242
01-10-2023,Product C,Region 3,2928.829884,2592.382277,1542.785699,2908.18228,4298.188193,4694.308656,584.2069779,1396.563563,884.8861114,992.1449877,896.3461953,1543.772595,15690.64893,6297.920431,12666.75656
08-10-2023,Product A,Region 1,4326.156974,2106.02242,1457.08236,4657.91839,2041.203718,2098.46941,1693.414688,611.3092046,909.7003507,1990.944833,1774.05876,1172.148532,5737.755197,8151.576368,8535.276905
08-10-2023,Product A,Region 2,4142.134039,2617.493076,1518.65478,4826.424772,4406.55709,1482.140431,958.8750142,1150.666711,1690.294349,1162.200967,956.5080388,584.4532874,13708.49388,6502.998367,12490.40582
08-10-2023,Product A,Region 3,3136.794894,3756.875005,4841.727768,2035.482841,3517.545555,3257.31202,1660.993763,515.8941889,622.8995397,1491.573952,1904.734788,1804.160262,7666.297675,8000.256494,12545.48159
08-10-2023,Product B,Region 1,4881.719325,4746.292343,4574.910765,4260.929761,1328.403772,2761.625447,1769.931939,1226.336413,685.9704562,1993.364947,1025.524009,1221.426326,11829.01041,7922.554091,14631.32732
08-10-2023,Product B,Region 2,4940.81162,3219.235732,1683.613745,2142.786405,3745.777791,3883.344983,1274.986911,1464.328547,649.5006931,963.0626146,558.4990086,1616.603603,12740.2408,6526.981377,13088.5889
08-10-2023,Product B,Region 3,1776.793949,3279.036024,1781.043762,4159.699167,2335.004034,4793.311192,1158.521485,708.7307511,1872.974374,1102.226397,1024.5382,1141.03999,9971.097956,7008.031197,11116.85693
08-10-2023,Product C,Region 1,4102.174885,3423.414593,2983.790732,4233.65392,4837.537628,1323.877551,848.496792,1547.265065,1646.32945,698.3381222,837.7387419,695.0790143,7700.978533,6273.247186,14631.20212
08-10-2023,Product C,Region 2,1491.781455,2517.837503,1994.985678,2894.319309,4638.716347,2858.674317,1049.67153,773.3133614,561.5393411,669.4598557,519.0233103,559.1070143,12783.24931,4132.114413,12264.2002
08-10-2023,Product C,Region 3,2608.076397,1099.523806,3951.16884,3186.266289,2942.975316,4229.802017,938.7020994,1513.466762,1204.991479,1839.281707,1966.954128,1983.966299,13147.30336,9447.362476,8570.450189
15-10-2023,Product A,Region 1,1621.481862,2141.547677,4234.451059,3355.449368,1843.695874,1549.623225,759.6558479,609.0753686,1414.305309,1055.815404,703.838011,1582.702142,8262.210636,6125.392083,8620.856982
15-10-2023,Product A,Region 2,3621.983844,3966.581658,2733.119233,4845.865708,4692.949573,4512.765088,1632.879666,743.1553702,1986.139569,512.3186964,521.2954608,1569.31062,19476.59644,6965.099383,17408.16572
15-10-2023,Product A,Region 3,4975.373299,3328.17006,4512.650685,1385.880012,1535.661609,4972.949129,769.1023078,1257.671602,885.3642169,637.7239024,1752.248812,1282.695973,7243.344003,6584.806814,14125.87798
15-10-2023,Product B,Region 1,4611.391704,1683.442607,1443.713103,3602.224523,4512.096176,3376.560178,1353.810934,600.4216707,1324.205506,857.3161634,1283.900223,1064.329224,10375.1225,6483.983721,12745.44457
15-10-2023,Product B,Region 2,4307.787542,4860.53527,4513.603882,1713.146267,1646.083084,2981.308893,685.5239286,1673.357717,1390.807233,889.5681411,1174.831136,1241.856893,18322.6846,7055.945049,12966.51989
15-10-2023,Product B,Region 3,4387.167059,2547.532998,2785.490594,1021.917325,3212.210161,2995.541042,522.8071616,679.2055054,1870.781472,1783.829741,1747.491244,898.7712359,17439.71079,7502.886359,9446.972819
15-10-2023,Product C,Region 1,1723.133909,2501.131636,4369.218601,3894.38247,1970.486761,4759.939282,822.3614371,1465.243264,983.0049934,1119.764572,1152.558879,1722.065431,6224.843103,7264.998577,11953.29408
15-10-2023,Product C,Region 2,1773.898119,3152.006866,1226.399176,3012.255031,1399.933908,1535.41015,863.0511847,1801.286224,1666.554998,1351.17441,1759.181631,1768.609915,13618.61833,9209.858361,2890.044887
15-10-2023,Product C,Region 3,2539.661182,1578.667689,1658.345664,2444.959945,4135.12236,4218.257704,1808.958448,1371.55997,858.0197987,1166.521348,1857.561339,1089.874457,13165.59977,8152.495362,8422.519183
22-10-2023,Product A,Region 1,2328.674528,3904.565095,2509.863466,3586.935054,2825.010279,2276.466779,1293.821508,1566.157175,1797.803887,1039.570802,759.4166434,1224.158781,18117.16359,7680.928798,9750.586403
22-10-2023,Product A,Region 2,1531.794766,4112.673193,2970.619416,3956.000081,2017.446233,3733.958156,1303.315555,1869.104296,657.4466282,1000.179799,1105.924641,864.6620422,17608.66218,6800.632961,11521.85888
